filename,series,width,height,position_index,ref,metric,ts,center,rotation,scale,center.c,center.r,tr16,xfmsequence
B_141_FB40-SL_353-ST_HEOS-SE_1058_compressed.jp2,HEOS,47240.0,64058.0,1058,1057.0,0.8000093179867706,07-02-24(14:45),[53920. 40000.],1.089132547799447,1.0,53920.0,-40000.0,[ 962.77334111 2493.75274389],rot90->pad->int
B_141_FB40-SL_354-ST_NISL-SE_1060_compressed.jp2,NISL,43488.0,62362.0,1060,1058.0,1.022637010036052,07-02-24(14:45),[-42560. -55808.],-2.141631024814939,1.0,-42560.0,55808.0,[3222.97790159 1570.45960065],rot180->rot90->pad->cog->int
B_141_FB40-SL_354-ST_HEOS-SE_1061_compressed.jp2,HEOS,43749.0,60424.0,1061,1060.0,1.238215325872456,07-02-24(14:45),[-42528. -55584.],-2.101109275721181,1.0,-42528.0,55584.0,[3189.25592276 1514.67966619],rot180->rot90->pad->cog->int
B_141_FB40-SL_355-ST_NISL-SE_1063_compressed.jp2,NISL,42776.0,60364.0,1063,1061.0,1.196677774884212,07-02-24(14:45),[-42656. -55552.],-2.134409172592852,1.0,-42656.0,55552.0,[3174.2402571 1570.1066903],rot180->rot90->pad->cog->int
B_141_FB40-SL_355-ST_HEOS-SE_1064_compressed.jp2,HEOS,43082.0,61084.0,1064,1063.0,1.1898656507760208,07-02-24(14:45),[-42624. -55648.],-2.123054698833156,1.0,-42624.0,55648.0,[3197.93789537 1533.44599409],rot180->rot90->pad->cog->sift
B_141_FB40-SL_356-ST_NISL-SE_1066_compressed.jp2,NISL,43024.0,60420.0,1066,1064.0,1.3219770911418816,07-02-24(14:45),[-42624. -55584.],-2.1597011242064617,1.0,-42624.0,55584.0,[3189.18730524 1601.17716911],rot180->rot90->pad->cog->int
B_141_FB40-SL_356-ST_HEOS-SE_1067_compressed.jp2,HEOS,45644.0,63046.0,1067,1066.0,1.1704142119047196,07-02-24(14:45),[53728. 40128.],1.124220596521181,1.0,53728.0,-40128.0,[1032.4405673 2532.0943379],rot90->pad->cog->int
B_141_FB40-SL_357-ST_NISL-SE_1069_compressed.jp2,NISL,41908.0,60301.0,1069,1067.0,0.9909899761937696,07-02-24(14:45),[-42752. -55552.],-2.170225950440511,1.0,-42752.0,55552.0,[3191.63962305 1603.83533953],rot180->rot90->pad->int
B_141_FB40-SL_357-ST_HEOS-SE_1070_compressed.jp2,HEOS,43720.0,62100.0,1070,1069.0,0.9258963823246888,07-02-24(14:45),[-42528. -55776.],-2.0732408967723868,1.0,-42528.0,55776.0,[3185.04712246 1466.60425592],rot180->rot90->pad->int
B_141_FB40-SL_358-ST_NISL-SE_1072_compressed.jp2,NISL,43952.0,57278.0,1072,1070.0,1.2453734371054712,07-02-24(14:45),[-42496. -55168.],-2.1182579308626024,1.0,-42496.0,55168.0,[3188.60367221 1604.85423445],rot180->rot90->pad->cog->int
B_141_FB40-SL_358-ST_HEOS-SE_1073_compressed.jp2,HEOS,43517.0,59538.0,1073,1072.0,1.133918300286354,07-02-24(14:45),[-42560. -55456.],-2.1453663979482407,1.0,-42560.0,55456.0,[3173.01036253 1548.52851976],rot180->rot90->pad->cog->int
B_141_FB40-SL_359-ST_NISL-SE_1075_compressed.jp2,NISL,43140.0,60348.0,1075,1073.0,1.3056403808119028,07-02-24(14:45),[-42592. -55552.],-2.1515181189705084,1.0,-42592.0,55552.0,[3243.80808916 1606.41469331],rot180->rot90->pad->cog->int
B_141_FB40-SL_359-ST_HEOS-SE_1076_compressed.jp2,HEOS,43488.0,62929.0,1076,1075.0,1.3228794681684504,07-02-24(14:45),[-42560. -55872.],-2.0589200533453447,1.0,-42560.0,55872.0,[3173.93863102 1408.6534078 ],rot180->rot90->pad->cog->sift
B_141_FB40-SL_360-ST_NISL-SE_1078_compressed.jp2,NISL,42608.0,58622.0,1078,1076.0,0.9838886301652444,07-02-24(14:46),[-42688. -55328.],-2.130681268945537,1.0,-42688.0,55328.0,[3183.67534859 1583.58077081],rot180->rot90->pad->int
B_141_FB40-SL_360-ST_HEOS-SE_1079_compressed.jp2,HEOS,43082.0,60323.0,1079,1078.0,0.7718489791010489,07-02-24(14:46),[-42624. -55552.],-2.0285754551169584,1.0,-42624.0,55552.0,[3148.0818312  1421.72629567],rot180->rot90->pad->int
B_141_FB40-SL_361-ST_NISL-SE_1081_compressed.jp2,NISL,42832.0,59542.0,1081,1079.0,1.0423461486595975,07-02-24(14:46),[-42656. -55456.],-2.1957623115920373,1.0,-42656.0,55456.0,[3241.68075116 1653.19925502],rot180->rot90->pad->cog->int
B_141_FB40-SL_361-ST_HEOS-SE_1082_compressed.jp2,HEOS,43488.0,60382.0,1082,1081.0,1.1065278151938602,07-02-24(14:46),[-42560. -55552.],-2.063389813540561,1.0,-42560.0,55552.0,[3181.58335046 1473.11499176],rot180->rot90->pad->cog->int
B_141_FB40-SL_362-ST_NISL-SE_1084_compressed.jp2,NISL,44068.0,57952.0,1084,1082.0,1.160852748414933,07-02-24(14:46),[-42496. -55264.],-2.1368696116431782,1.0,-42496.0,55264.0,[3187.77135559 1614.05642554],rot180->rot90->pad->cog->int
B_141_FB40-SL_362-ST_HEOS-SE_1085_compressed.jp2,HEOS,42748.0,59538.0,1085,1084.0,1.3497671896773376,07-02-24(14:46),[-42656. -55456.],-2.0527278635759973,1.0,-42656.0,55456.0,[3159.91992923 1464.57530973],rot180->rot90->pad->cog->int
B_141_FB40-SL_363-ST_NISL-SE_1087_compressed.jp2,NISL,45044.0,58298.0,1087,1085.0,1.1021006968378102,07-02-24(14:46),[-42368. -55296.],-2.237366623865032,1.0,-42368.0,55296.0,[3232.69617151 1722.26488216],rot180->rot90->pad->cog->int
B_141_FB40-SL_363-ST_HEOS-SE_1088_compressed.jp2,HEOS,44624.0,58830.0,1088,1087.0,1.0640294239567158,07-02-24(14:46),[-42432. -55360.],-2.0798597069482,1.0,-42432.0,55360.0,[3168.99701631 1523.62396083],rot180->rot90->pad->cog->int
B_141_FB40-SL_364-ST_NISL-SE_1090_compressed.jp2,NISL,43546.0,57936.0,1090,1088.0,1.0631529363900456,07-02-24(14:46),[-42560. -55264.],-2.22991471541164,1.0,-42560.0,55264.0,[3245.39085116 1734.28897372],rot180->rot90->pad->cog->int
B_141_FB40-SL_364-ST_HEOS-SE_1091_compressed.jp2,HEOS,43372.0,57418.0,1091,1090.0,0.858907194052818,07-02-24(14:46),[-42592. -55200.],-2.0687912074306087,1.0,-42592.0,55200.0,[3174.46425645 1514.47005024],rot180->rot90->pad->int
B_141_FB40-SL_365-ST_NISL-SE_1093_compressed.jp2,NISL,43662.0,58490.0,1093,1091.0,1.454727709140816,07-02-24(14:46),[-42528. -55328.],-2.1627798867379666,1.0,-42528.0,55328.0,[3235.28273239 1650.48421297],rot180->rot90->pad->cog->sift
B_141_FB40-SL_365-ST_HEOS-SE_1094_compressed.jp2,HEOS,43846.0,58969.0,1094,1093.0,2.044093006724012,07-02-24(14:46),[53504. 40640.],1.087140754453925,1.0,53504.0,-40640.0,[1099.21147873 2450.59597187],rot90->pad->cog->int
B_141_FB40-SL_366-ST_NISL-SE_1096_compressed.jp2,NISL,44300.0,56813.0,1096,1094.0,2.3336810212221333,07-02-24(14:46),[-42464. -55104.],-2.1472908441180585,1.0,-42464.0,55104.0,[3197.9876482  1624.53592488],rot180->rot90->pad->cog->int
B_141_FB40-SL_366-ST_HEOS-SE_1097_compressed.jp2,HEOS,44504.0,58175.0,1097,1096.0,1.2660141020350992,07-02-24(14:46),[-42432. -55296.],-2.017644582086464,1.0,-42432.0,55296.0,[3160.39789685 1439.82889249],rot180->rot90->pad->cog->int
B_141_FB40-SL_367-ST_NISL-SE_1099_compressed.jp2,NISL,44126.0,57120.0,1099,1097.0,2.0214760799319262,07-02-24(14:46),[-42496. -55168.],-2.133755847712795,1.0,-42496.0,55168.0,[3212.09257988 1612.86215852],rot180->rot90->pad->cog->int
B_141_FB40-SL_367-ST_HEOS-SE_1100_compressed.jp2,HEOS,42440.0,57019.0,1100,1099.0,0.9913825888934434,07-02-24(14:46),[-42688. -55136.],-2.119951496330532,1.0,-42688.0,55136.0,[3175.97440935 1552.0718663 ],rot180->rot90->pad->sift
B_141_FB40-SL_368-ST_NISL-SE_1102_compressed.jp2,NISL,42888.0,55304.0,1102,1100.0,0.8010077181054146,07-02-24(14:46),[-42624. -54944.],-2.1608240523242417,1.0,-42624.0,54944.0,[3186.2848613  1664.43859063],rot180->rot90->pad->sift
B_141_FB40-SL_368-ST_HEOS-SE_1103_compressed.jp2,HEOS,43198.0,56752.0,1103,1102.0,0.8376855479587526,07-02-24(14:46),[-42592. -55104.],-1.9968441884752,1.0,-42592.0,55104.0,[3143.05296208 1414.55724956],rot180->rot90->pad->int
B_141_FB40-SL_369-ST_NISL-SE_1105_compressed.jp2,NISL,43227.0,56108.0,1105,1103.0,0.8515610253624583,07-02-24(14:46),[-42592. -55040.],-2.0460263807203947,1.0,-42592.0,55040.0,[3157.66774735 1532.62850987],rot180->rot90->pad->int
B_141_FB40-SL_369-ST_HEOS-SE_1106_compressed.jp2,HEOS,,,1106,1105.0,1.0054875083449717,07-02-24(14:46),[53920. 40672.],1.168947373291769,1.0,53920.0,-40672.0,[1110.60512192 2499.5125194 ],rot90->pad->cog->int
B_141_FB40-SL_370-ST_NISL-SE_1108_compressed.jp2,NISL,42888.0,56922.0,1108,1106.0,0.8856172265090854,07-02-24(14:46),[-42624. -55136.],-2.115832353211609,1.0,-42624.0,55136.0,[3181.85839363 1545.00555819],rot180->rot90->pad->int
B_141_FB40-SL_370-ST_HEOS-SE_1109_compressed.jp2,HEOS,42832.0,55834.0,1109,1108.0,1.4518432513895114,07-02-24(14:46),[-42656. -55008.],-2.0024992466273464,1.0,-42656.0,55008.0,[3152.04018109 1464.69393844],rot180->rot90->pad->cog->sift
B_141_FB40-SL_371-ST_NISL-SE_1111_compressed.jp2,NISL,42888.0,55568.0,1111,1109.0,1.218134665786734,07-02-24(14:46),[-42624. -54976.],-2.063222037710905,1.0,-42624.0,54976.0,[3176.64594905 1541.9763073 ],rot180->rot90->pad->cog->icp
B_141_FB40-SL_371-ST_HEOS-SE_1112_compressed.jp2,HEOS,43024.0,55440.0,1112,1111.0,1.2604651375264295,07-02-24(14:46),[-42624. -54944.],-2.03290890189364,1.0,-42624.0,54944.0,[3174.38310583 1467.11311352],rot180->rot90->pad->cog->sift
B_141_FB40-SL_372-ST_NISL-SE_1114_compressed.jp2,NISL,42216.0,54933.0,1114,1112.0,1.4054951804914229,07-02-24(14:46),[-42720. -54880.],-2.082346543955496,1.0,-42720.0,54880.0,[3159.30365536 1556.45092822],rot180->rot90->pad->cog->int
B_141_FB40-SL_372-ST_HEOS-SE_1115_compressed.jp2,HEOS,43372.0,55319.0,1115,1114.0,1.8111726947964084,07-02-24(14:46),[-42592. -54944.],-2.043681323510778,1.0,-42592.0,54944.0,[3179.99262663 1487.73589511],rot180->rot90->pad->cog->int
B_141_FB40-SL_373-ST_NISL-SE_1117_compressed.jp2,NISL,42580.0,55304.0,1117,1115.0,1.833788916570278,07-02-24(14:46),[-42688. -54944.],-2.1140821874879783,1.0,-42688.0,54944.0,[3192.02128639 1614.06405087],rot180->rot90->pad->cog->int
B_141_FB40-SL_373-ST_HEOS-SE_1118_compressed.jp2,HEOS,43259.0,56544.0,1118,1117.0,1.6457699358035478,07-02-24(14:46),[53408. 40928.],1.0996618040727846,1.0,53408.0,-40928.0,[1174.8066908  2417.09261369],rot90->pad->cog->int
B_141_FB40-SL_374-ST_NISL-SE_1120_compressed.jp2,NISL,43169.0,56528.0,1120,1118.0,1.6415865031100263,07-02-24(14:46),[-42592. -55072.],-2.171416545491335,1.0,-42592.0,55072.0,[3224.37392065 1660.4241779 ],rot180->rot90->pad->cog->int
B_141_FB40-SL_374-ST_HEOS-SE_1121_compressed.jp2,HEOS,42776.0,54760.0,1121,1120.0,1.094273174051574,07-02-24(14:46),[-42656. -54848.],-1.9845040149830253,1.0,-42656.0,54848.0,[3156.81809852 1422.33867538],rot180->rot90->pad->cog->int
B_141_FB40-SL_375-ST_NISL-SE_1123_compressed.jp2,NISL,42995.0,55539.0,1123,1121.0,1.3155039436490734,07-02-24(14:46),[-42624. -54944.],-2.136726279335368,1.0,-42624.0,54944.0,[3190.8601966  1647.33991479],rot180->rot90->pad->cog->int
B_141_FB40-SL_375-ST_HEOS-SE_1124_compressed.jp2,HEOS,42608.0,53517.0,1124,1123.0,1.3115440178977498,07-02-24(14:46),[-42688. -54720.],-2.0043057478007777,1.0,-42688.0,54720.0,[3118.89870803 1473.84601199],rot180->rot90->pad->cog->int
B_141_FB40-SL_376-ST_NISL-SE_1126_compressed.jp2,NISL,41940.0,53344.0,1126,1124.0,1.1345572371824866,07-02-24(14:46),[-42912. -54528.],0.9965169494676156,1.0,-42912.0,54528.0,[1165.5775577  2306.00577837],rot180->rot90->pad->cog->int
B_141_FB40-SL_376-ST_HEOS-SE_1127_compressed.jp2,HEOS,,,1127,1126.0,0.8971830107536638,07-02-24(14:46),[-42368. -54752.],-1.9739591049727885,1.0,-42368.0,54752.0,[3150.20747205 1433.75958097],rot180->rot90->pad->int
B_141_FB40-SL_377-ST_NISL-SE_1129_compressed.jp2,NISL,40685.0,51585.0,1129,1127.0,1.2631036460455547,07-02-24(14:46),[-42912. -54464.],-2.0871206976236585,1.0,-42912.0,54464.0,[3097.77159493 1624.67521271],rot180->rot90->pad->cog->int
B_141_FB40-SL_377-ST_HEOS-SE_1130_compressed.jp2,HEOS,41544.0,50438.0,1130,1129.0,1.169210079359032,07-02-24(14:46),[-42816. -54336.],-1.955799032520892,1.0,-42816.0,54336.0,[3058.68928092 1449.04763838],rot180->rot90->pad->cog->int
B_141_FB40-SL_378-ST_NISL-SE_1132_compressed.jp2,NISL,40604.0,52558.0,1132,1130.0,1.3858508365877509,07-02-24(14:46),[-42912. -54592.],-2.099895290144593,1.0,-42912.0,54592.0,[3119.45764953 1641.82133521],rot180->rot90->pad->cog->int
B_141_FB40-SL_378-ST_HEOS-SE_1133_compressed.jp2,HEOS,40658.0,50275.0,1133,1132.0,0.8412208629306664,07-02-24(14:46),[-42912. -54304.],-1.9380231258221463,1.0,-42912.0,54304.0,[3035.3541318 1424.2404479],rot180->rot90->pad->int
B_141_FB40-SL_379-ST_HEOS-SE_1135_compressed.jp2,HEOS,,,1135,1133.0,1.2925855516284417,07-02-24(14:46),[53152. 41600.],1.1675415104962414,1.0,53152.0,-41600.0,[1198.05847015 2342.16797435],rot90->pad->cog->int
B_141_FB40-SL_379-ST_HEOS-SE_1136_compressed.jp2,HEOS,,,1136,1135.0,1.1521288382587989,07-02-24(14:46),[-42496. -54560.],-1.9657885364924188,1.0,-42496.0,54560.0,[3130.12506226 1414.96232733],rot180->rot90->pad->cog->int
B_141_FB40-SL_380-ST_HEOS-SE_1139_compressed.jp2,HEOS,41144.0,50702.0,1139,1136.0,0.9885165602476308,07-02-24(14:46),[-42848. -54368.],-1.96011943904938,1.0,-42848.0,54368.0,[3060.82647883 1441.25013346],rot180->rot90->pad->icp
B_141_FB40-SL_381-ST_NISL-SE_1141_compressed.jp2,NISL,41225.0,49795.0,1141,1139.0,1.1715978962232467,07-02-24(14:46),[-42848. -54240.],-2.0455189339481272,1.0,-42848.0,54240.0,[3110.88522293 1558.87291235],rot180->rot90->pad->cog->int
B_141_FB40-SL_381-ST_HEOS-SE_1142_compressed.jp2,HEOS,41992.0,49688.0,1142,1141.0,1.071861636410231,07-02-24(14:46),[-42752. -54240.],-1.9401032048640208,1.0,-42752.0,54240.0,[3062.47943173 1458.83413919],rot180->rot90->pad->cog->int
B_141_FB40-SL_382-ST_HEOS-SE_1145_compressed.jp2,HEOS,41225.0,50176.0,1145,1142.0,1.6609496783348323,07-02-24(14:46),[-42848. -54272.],-1.957251024869746,1.0,-42848.0,54272.0,[3095.28839007 1412.35832669],rot180->rot90->pad->cog->int
B_141_FB40-SL_383-ST_HEOS-SE_1148_compressed.jp2,HEOS,42580.0,49200.0,1148,1145.0,1.1411773320486764,07-02-24(14:46),[-42688. -54176.],-1.925106387438419,1.0,-42688.0,54176.0,[3076.69523884 1434.08516273],rot180->rot90->pad->cog->int
B_141_FB40-SL_384-ST_HEOS-SE_1151_compressed.jp2,HEOS,41036.0,49913.0,1151,1148.0,0.963010414868484,07-02-24(14:46),[-42880. -54240.],-2.071813298559265,1.0,-42880.0,54240.0,[3118.58314394 1560.16586196],rot180->rot90->pad->int
B_141_FB40-SL_386-ST_NISL-SE_1156_compressed.jp2,NISL,,,1156,1151.0,1.1871582146770503,07-02-24(14:46),[-42784. -54112.],-1.5707963267948966,1.0,-42784.0,54112.0,"[2652.0, 1236.0]",rot180->rot90->pad->cog->int
B_141_FB40-SL_386-ST_HEOS-SE_1157_compressed.jp2,HEOS,,,1157,1156.0,1.1366743937760315,07-02-24(14:46),[-42752. -54112.],-1.9544348850673825,1.0,-42752.0,54112.0,[3095.12025025 1451.30971544],rot180->rot90->pad->cog->int
B_141_FB40-SL_387-ST_HEOS-SE_1160_compressed.jp2,HEOS,40820.0,47623.0,1160,1157.0,1.32573814363546,07-02-24(14:46),[-42912. -53984.],-1.9326962035963773,1.0,-42912.0,53984.0,[3070.57504045 1422.675319  ],rot180->rot90->pad->cog->sift
B_141_FB40-SL_388-ST_NISL-SE_1162_compressed.jp2,NISL,39556.0,47593.0,1162,1160.0,1.1186041385317569,07-02-24(14:46),[-43040. -53952.],-2.123035969261924,1.0,-43040.0,53952.0,[3176.80088526 1657.13615473],rot180->rot90->pad->cog->sift
B_141_FB40-SL_389-ST_NISL-SE_1165_compressed.jp2,NISL,40501.0,45694.0,1165,1162.0,1.1749102294225535,07-02-24(14:46),[-42944. -53728.],-2.001420815456488,1.0,-42944.0,53728.0,[3130.45478434 1538.71596564],rot180->rot90->pad->cog->sift
B_141_FB40-SL_389-ST_HEOS-SE_1166_compressed.jp2,HEOS,,,1166,1165.0,1.0147438457257991,07-02-24(14:46),[-42752. -53856.],-1.9220752556353256,1.0,-42752.0,53856.0,[3083.69626171 1409.69847016],rot180->rot90->pad->cog->int
B_141_FB40-SL_390-ST_NISL-SE_1168_compressed.jp2,NISL,40793.0,47218.0,1168,1166.0,0.9723177947159432,07-02-24(14:46),[-42912. -53920.],-2.045825468270728,1.0,-42912.0,53920.0,[3148.22654997 1596.31329273],rot180->rot90->pad->sift
B_141_FB40-SL_390-ST_HEOS-SE_1169_compressed.jp2,HEOS,42188.0,46214.0,1169,1168.0,0.9035668141360284,07-02-24(14:46),[-42720. -53792.],-2.030823021268842,1.0,-42720.0,53792.0,[3127.63857744 1555.22607221],rot180->rot90->pad->sift
B_141_FB40-SL_391-ST_NISL-SE_1171_compressed.jp2,NISL,41009.0,46488.0,1171,1169.0,1.0804889539271374,07-02-24(14:46),[-42880. -53824.],-2.0386809061468387,1.0,-42880.0,53824.0,[3140.00701402 1584.67725268],rot180->rot90->pad->cog->sift
B_141_FB40-SL_391-ST_HEOS-SE_1172_compressed.jp2,HEOS,40388.0,45502.0,1172,1171.0,1.79350331384403,07-02-24(14:46),[-42944. -53696.],-1.9603344833795968,1.0,-42944.0,53696.0,[3076.06116271 1475.86845828],rot180->rot90->pad->cog->int
B_141_FB40-SL_392-ST_HEOS-SE_1175_compressed.jp2,HEOS,41688.0,43561.0,1175,1172.0,1.0700488312856842,07-02-24(14:46),[-42784. -53472.],-1.6926237672764586,1.0,-42784.0,53472.0,[2936.71786826 1185.75593662],rot180->rot90->pad->cog->int
B_141_FB40-SL_393-ST_NISL-SE_1177_compressed.jp2,NISL,41688.0,49298.0,1177,1175.0,1.1118802576116196,07-02-24(14:46),[53216. 41824.],1.1302422088864987,1.0,53216.0,-41824.0,[1342.59345865 2283.16022927],rot90->pad->cog->int
B_141_FB40-SL_394-ST_HEOS-SE_1181_compressed.jp2,HEOS,39728.0,43153.0,1181,1177.0,1.5554023952437532,07-02-24(14:46),[-43040. -53408.],-1.908120823816993,1.0,-43040.0,53408.0,[3043.23127273 1434.80080739],rot180->rot90->pad->cog->int
B_141_FB40-SL_395-ST_NISL-SE_1183_compressed.jp2,NISL,42215.0,43376.0,1183,1181.0,1.4142249336421484,07-02-24(14:46),[-42720. -53440.],-1.911185828265041,1.0,-42720.0,53440.0,[3097.67620939 1456.73064006],rot180->rot90->pad->cog->sift
B_141_FB40-SL_395-ST_HEOS-SE_1184_compressed.jp2,HEOS,39875.0,44218.0,1184,1183.0,1.610297522247794,07-02-24(14:46),[-43008. -53536.],-1.877745082418693,1.0,-43008.0,53536.0,[3027.72751243 1366.60208047],rot180->rot90->pad->cog->int
B_141_FB40-SL_396-ST_NISL-SE_1186_compressed.jp2,NISL,42157.0,43486.0,1186,1184.0,1.9813818428185148,07-02-24(14:46),[-42720. -53440.],-1.9494538669205363,1.0,-42720.0,53440.0,[3144.49295446 1505.67506787],rot180->rot90->pad->cog->int
B_141_FB40-SL_396-ST_HEOS-SE_1187_compressed.jp2,HEOS,39983.0,44200.0,1187,1186.0,1.0974609222972438,07-02-24(14:46),[-43008. -53536.],-2.01703813703154,1.0,-43008.0,53536.0,[3124.25076047 1538.05480787],rot180->rot90->pad->cog->int
B_141_FB40-SL_397-ST_NISL-SE_1189_compressed.jp2,NISL,41016.0,42380.0,1189,1187.0,1.2199971659815776,07-02-24(14:46),[-42880. -53312.],-1.936000270151238,1.0,-42880.0,53312.0,[3099.73614081 1486.37449982],rot180->rot90->pad->cog->int
B_141_FB40-SL_397-ST_HEOS-SE_1190_compressed.jp2,HEOS,39780.0,43840.0,1190,1189.0,1.7530469273364913,07-02-24(14:46),[-43040. -53504.],-1.9040937264958384,1.0,-43040.0,53504.0,[3053.58882828 1401.54436981],rot180->rot90->pad->cog->sift
B_141_FB40-SL_398-ST_NISL-SE_1192_compressed.jp2,NISL,40604.0,42600.0,1192,1190.0,1.722982766371632,07-02-24(14:46),[-42912. -53344.],-1.9091754138033747,1.0,-42912.0,53344.0,[3079.51062322 1462.35687915],rot180->rot90->pad->cog->sift
B_141_FB40-SL_398-ST_HEOS-SE_1193_compressed.jp2,HEOS,40037.0,42904.0,1193,1192.0,1.3602589203688846,07-02-24(14:46),[-43008. -53376.],-1.7788607172632471,1.0,-43008.0,53376.0,[2973.80211165 1269.5817371 ],rot180->rot90->pad->cog->icp
B_141_FB40-SL_399-ST_NISL-SE_1195_compressed.jp2,NISL,40172.0,42200.0,1195,1193.0,0.9932164744063976,07-02-24(14:46),[-42976. -53280.],-1.980712027691322,1.0,-42976.0,53280.0,[3118.72641853 1533.26013751],rot180->rot90->pad->int
B_141_FB40-SL_399-ST_HEOS-SE_1196_compressed.jp2,HEOS,40792.0,43171.0,1196,1195.0,1.344906349403214,07-02-24(14:47),[-42912. -53408.],-1.8668590779623528,1.0,-42912.0,53408.0,[3072.93917929 1339.24266501],rot180->rot90->pad->cog->int
B_141_FB40-SL_400-ST_NISL-SE_1198_compressed.jp2,NISL,42969.0,40511.0,1198,1196.0,1.6665894654855116,07-02-24(14:47),[-42624. -53088.],-1.9597116414846647,1.0,-42624.0,53088.0,[3114.59613613 1474.85374989],rot180->rot90->pad->cog->int
B_141_FB40-SL_400-ST_HEOS-SE_1199_compressed.jp2,HEOS,,,1199,1198.0,1.413051589037775,07-02-24(14:47),[-43168. -53088.],-1.847139323213744,1.0,-43168.0,53088.0,[2981.49531248 1382.75567568],rot180->rot90->pad->cog->int
B_141_FB40-SL_401-ST_NISL-SE_1201_compressed.jp2,NISL,38610.0,41600.0,1201,1199.0,0.9765620210645362,07-02-24(14:47),[ 52832. -53216.],-1.9426136102965128,1.0,52832.0,53216.0,[3075.02861567 1454.99390865],pad->int
B_141_FB40-SL_401-ST_HEOS-SE_1202_compressed.jp2,HEOS,39000.0,39418.0,1202,1201.0,0.9809608948893356,07-02-24(14:47),[-43136. -52928.],-1.7859082180900967,1.0,-43136.0,52928.0,[2967.27378344 1323.22942481],rot180->rot90->pad->icp
B_141_FB40-SL_402-ST_NISL-SE_1204_compressed.jp2,NISL,39598.0,40800.0,1204,1202.0,0.8159461330851607,07-02-24(14:47),[-43040. -53120.],-1.88057513304627,1.0,-43040.0,53120.0,[3070.47491256 1392.12227426],rot180->rot90->pad->int
B_141_FB40-SL_402-ST_HEOS-SE_1205_compressed.jp2,HEOS,,,1205,1204.0,1.2513622314885788,07-02-24(14:47),[-43072. -53216.],-1.5707963267948966,1.0,-43072.0,53216.0,"[2616.0, 1348.0]",rot180->rot90->pad->cog->int
B_141_FB40-SL_404-ST_NISL-SE_1210_compressed.jp2,NISL,36584.0,36260.0,1210,1205.0,0.8968379427562282,07-02-24(14:47),[-43424. -52544.],-1.99249751526678,1.0,-43424.0,52544.0,[3055.11391073 1580.02652338],rot180->rot90->pad->int
B_141_FB40-SL_404-ST_HEOS-SE_1211_compressed.jp2,HEOS,40604.0,39945.0,1211,1210.0,0.8982062463854052,07-02-24(14:47),[-42912. -53024.],-1.7935120193742655,1.0,-42912.0,53024.0,[3031.91534478 1292.82251239],rot180->rot90->pad->int
B_141_FB40-SL_405-ST_HEOS-SE_1214_compressed.jp2,HEOS,38792.0,38800.0,1214,1211.0,0.8835593424301421,07-02-24(14:47),[-43136. -52864.],-1.88774619726244,1.0,-43136.0,52864.0,[3044.16434629 1397.40718151],rot180->rot90->pad->int
B_141_FB40-SL_406-ST_NISL-SE_1216_compressed.jp2,NISL,42447.0,40575.0,1216,1214.0,1.0988515516192976,07-02-24(14:47),[52448. 43264.],1.1248828457856967,1.0,52448.0,-43264.0,[1453.83678103 2124.96723103],rot90->pad->cog->int
B_141_FB40-SL_406-ST_HEOS-SE_1217_compressed.jp2,HEOS,38204.0,38400.0,1217,1216.0,0.8732934196777303,07-02-24(14:47),[-43232. -52800.],-1.9612447630588303,1.0,-43232.0,52800.0,[3074.34694161 1490.10309212],rot180->rot90->pad->int
B_141_FB40-SL_407-ST_NISL-SE_1219_compressed.jp2,NISL,37479.0,37508.0,1219,1217.0,0.8325122747864104,07-02-24(14:47),[-43328. -52704.],-2.010824078185768,1.0,-43328.0,52704.0,[3083.65482656 1585.19180856],rot180->rot90->pad->int
B_141_FB40-SL_407-ST_HEOS-SE_1220_compressed.jp2,HEOS,38004.0,38000.0,1220,1219.0,0.9220159066438144,07-02-24(14:47),[-43264. -52768.],-1.8982498156881755,1.0,-43264.0,52768.0,[3047.67607102 1421.59693565],rot180->rot90->pad->int
B_141_FB40-SL_408-ST_NISL-SE_1222_compressed.jp2,NISL,36804.0,37871.0,1222,1220.0,1.0536395112793633,07-02-24(14:47),[-43392. -52736.],-1.978392095603119,1.0,-43392.0,52736.0,[3087.1445604  1517.66176576],rot180->rot90->pad->cog->sift
B_141_FB40-SL_408-ST_HEOS-SE_1223_compressed.jp2,HEOS,37404.0,39580.0,1223,1222.0,1.2047197109716392,07-02-24(14:47),[-43328. -52960.],-1.865315754187097,1.0,-43328.0,52960.0,[3009.94880846 1352.31079177],rot180->rot90->pad->cog->int
B_141_FB40-SL_409-ST_NISL-SE_1225_compressed.jp2,NISL,36488.0,36869.0,1225,1223.0,1.084447299664146,07-02-24(14:47),[-43424. -52640.],-1.981111055029925,1.0,-43424.0,52640.0,[3071.47485569 1560.29254082],rot180->rot90->pad->cog->int
B_141_FB40-SL_409-ST_HEOS-SE_1226_compressed.jp2,HEOS,38428.0,37794.0,1226,1225.0,1.0439388763288835,07-02-24(14:47),[-43200. -52736.],-1.9280562626068023,1.0,-43200.0,52736.0,[3083.14931713 1442.39764504],rot180->rot90->pad->cog->int
